epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
81,16494.9,0.19962,0.38149,0.15837,0.76127,0,0.93055,0.85161,0.92043,0.82411,0.93545,0.85175,0.92036,0.79155,0.29747,0.50378,0.25731,0.7921,0,0.00026,0.00026,0.00026
82,16711.5,0.19268,0.40293,0.15376,0.75809,0,0.9191,0.86175,0.92252,0.82039,0.91895,0.8614,0.92045,0.79392,0.30214,0.49685,0.25817,0.79277,0,0.000247625,0.000247625,0.000247625
83,16925.1,0.19223,0.3929,0.15472,0.75293,0,0.90784,0.87886,0.92561,0.82031,0.90874,0.86749,0.92347,0.79291,0.29696,0.49336,0.25571,0.79339,0,0.00023525,0.00023525,0.00023525
84,17134.6,0.1896,0.38144,0.15537,0.76731,0,0.90937,0.87751,0.92709,0.82759,0.89759,0.8647,0.91908,0.796,0.29048,0.50432,0.252,0.79163,0,0.000222875,0.000222875,0.000222875
85,17358.2,0.18482,0.3825,0.15163,0.75963,0,0.91754,0.87589,0.92616,0.82531,0.90485,0.86393,0.91904,0.79721,0.29247,0.50456,0.25098,0.79255,0,0.0002105,0.0002105,0.0002105
86,17568.8,0.18288,0.37458,0.15133,0.76117,0,0.91066,0.88244,0.9263,0.82957,0.90308,0.87497,0.92413,0.79692,0.28169,0.50225,0.24731,0.79072,0,0.000198125,0.000198125,0.000198125
87,17800.8,0.18012,0.36996,0.14996,0.74992,0,0.91575,0.87273,0.92611,0.82515,0.90483,0.85836,0.91892,0.79224,0.28585,0.50997,0.24762,0.79158,0,0.00018575,0.00018575,0.00018575
88,18020.6,0.17807,0.37286,0.1476,0.75364,0,0.91595,0.86371,0.92354,0.82302,0.93723,0.82385,0.91893,0.79172,0.27939,0.52458,0.24361,0.79076,0,0.000173375,0.000173375,0.000173375
89,18234.4,0.18043,0.37646,0.14722,0.75228,0,0.92578,0.85858,0.92457,0.82548,0.93402,0.83384,0.92003,0.78498,0.27851,0.51771,0.24522,0.79023,0,0.000161,0.000161,0.000161
90,18445.5,0.17298,0.3691,0.14374,0.75426,0,0.88836,0.8763,0.92705,0.83018,0.92948,0.83335,0.926,0.78454,0.28244,0.52005,0.24627,0.79127,0,0.000148625,0.000148625,0.000148625
91,18655.2,0.17269,0.36922,0.14406,0.75756,0,0.92331,0.85214,0.92321,0.82541,0.93222,0.83563,0.92501,0.7852,0.28245,0.51932,0.25043,0.7911,0,0.00013625,0.00013625,0.00013625
92,18868.3,0.16905,0.36194,0.14146,0.7643,0,0.93153,0.85582,0.92268,0.81941,0.93602,0.8419,0.92578,0.78706,0.28468,0.51316,0.25046,0.792,0,0.000123875,0.000123875,0.000123875
93,19102.2,0.16764,0.35688,0.1401,0.75655,0,0.92483,0.85829,0.9182,0.82231,0.95054,0.83273,0.92253,0.78623,0.28136,0.51319,0.24788,0.79159,0,0.0001115,0.0001115,0.0001115
94,19403.9,0.16606,0.36193,0.139,0.75854,0,0.9093,0.87935,0.9198,0.82277,0.92512,0.85422,0.92323,0.78993,0.2859,0.50961,0.24691,0.79494,0,9.9125e-05,9.9125e-05,9.9125e-05
95,19649.3,0.16646,0.35993,0.13768,0.76766,0,0.92932,0.86659,0.92069,0.82343,0.92582,0.86221,0.9187,0.79261,0.28835,0.50829,0.24656,0.79626,0,8.675e-05,8.675e-05,8.675e-05
96,19909.8,0.16388,0.35721,0.13704,0.75983,0,0.92334,0.87094,0.92253,0.8243,0.92991,0.86129,0.92247,0.79299,0.28288,0.5105,0.24627,0.79564,0,7.4375e-05,7.4375e-05,7.4375e-05
97,20157.1,0.15797,0.35236,0.13432,0.75931,0,0.91424,0.86703,0.92246,0.82457,0.93342,0.84994,0.92256,0.7947,0.28208,0.5134,0.24532,0.79428,0,6.2e-05,6.2e-05,6.2e-05
98,20411.9,0.15712,0.35571,0.13424,0.75518,0,0.92904,0.86321,0.92311,0.82162,0.93987,0.83472,0.9192,0.79312,0.28286,0.51356,0.2462,0.79576,0,4.9625e-05,4.9625e-05,4.9625e-05
99,20651.7,0.15611,0.36532,0.1314,0.75496,0,0.94244,0.85393,0.9228,0.82144,0.93583,0.85267,0.92275,0.79083,0.2816,0.51376,0.24568,0.79547,0,3.725e-05,3.725e-05,3.725e-05
100,20890.7,0.15623,0.35283,0.13089,0.75485,0,0.93996,0.85192,0.92245,0.82435,0.93069,0.84833,0.91869,0.79101,0.27932,0.51424,0.246,0.79528,0,2.4875e-05,2.4875e-05,2.4875e-05
